"","Date.Occurred","Crime.Code.Description","Latitude","Longitude"
"23622","13","BURGLARY","34.25"," -118.5317"
"23623","13","BURGLARY","34.2612"," -118.5058"
"23624","13","BURGLARY","34.2375"," -118.5711"
"23625","13","BURGLARY","34.2603"," -118.5089"
"23626","13","BURGLARY","34.2817"," -118.5507"
"23627","13","BURGLARY","34.2536"," -118.5798"
"23628","13","BURGLARY","34.2594"," -118.4979"
"23629","13","BURGLARY","34.2391"," -118.558"
"23630","13","BURGLARY","34.2484"," -118.5716"
"23631","13","BURGLARY","34.241"," -118.5361"
"23632","13","BURGLARY","34.2282"," -118.5907"
"23633","13","BURGLARY","34.2211"," -118.5328"
"23634","13","BURGLARY","34.245"," -118.5444"
"23635","13","BURGLARY","34.2421"," -118.5156"
"23636","13","BURGLARY","34.2246"," -118.5259"
"23637","13","BURGLARY","34.25"," -118.5842"
"23638","13","BURGLARY","34.2424"," -118.5029"
"23639","13","BURGLARY","34.2927"," -118.5152"
"23640","13","BURGLARY","34.2284"," -118.4806"
"23641","13","BURGLARY","34.2394"," -118.4894"
"23642","13","BURGLARY","34.259"," -118.5973"
"23643","13","BURGLARY","34.2609"," -118.5274"
"23644","13","BURGLARY","34.2304"," -118.507"
"23645","13","BURGLARY","34.2693"," -118.5078"
"23646","13","BURGLARY","34.2661"," -118.5132"
"23647","13","BURGLARY","34.275"," -118.5487"
"23648","13","BURGLARY","34.3091"," -118.51"
"23649","13","BURGLARY","34.2355"," -118.5623"
"23650","13","BURGLARY","34.2424"," -118.5054"
"23651","13","BURGLARY","34.2302"," -118.4796"
"23652","13","BURGLARY","34.2264"," -118.5492"
"23653","13","BURGLARY","34.2821"," -118.5404"
"23654","13","BURGLARY","34.2356"," -118.4851"
"23655","13","BURGLARY","34.3074"," -118.5108"
"23656","13","BURGLARY","34.2649"," -118.5234"
"23657","13","BURGLARY","34.2502"," -118.4937"
"23658","13","BURGLARY","34.2918"," -118.5167"
"23659","13","BURGLARY","34.2255"," -118.5492"
"23660","13","BURGLARY","34.2596"," -118.5536"
"23661","13","BURGLARY","34.2218"," -118.5274"
"23662","13","BURGLARY","34.2791"," -118.4709"
"23663","13","BURGLARY","34.3074"," -118.5108"
"23664","13","BURGLARY","34.2852"," -118.55"
"23665","13","BURGLARY","34.3024"," -118.5174"
"23666","13","BURGLARY","34.2648"," -118.5088"
"23667","13","BURGLARY","34.2678"," -118.5263"
"23668","13","BURGLARY","34.268"," -118.5545"
"23669","13","BURGLARY","34.2319"," -118.5381"
"23670","13","BURGLARY","34.2575"," -118.5023"
"23671","13","BURGLARY","34.2764"," -118.5523"
"23672","13","BURGLARY","34.2491"," -118.5634"
"23673","13","BURGLARY","34.2233"," -118.4877"
"23674","13","BURGLARY","34.2751"," -118.5652"
"23675","13","BURGLARY","34.2283"," -118.4742"
"23676","13","BURGLARY","34.272"," -118.5022"
"23677","13","BURGLARY","34.2573"," -118.5383"
"23678","13","BURGLARY","34.3104"," -118.5018"
"23679","13","BURGLARY","34.2504"," -118.5199"
"23680","13","BURGLARY","34.2869"," -118.5561"
"23681","13","BURGLARY","34.2222"," -118.5688"
"23682","13","BURGLARY","34.2827"," -118.5043"
"23683","13","BURGLARY","34.2485"," -118.5514"
"23684","13","BURGLARY","34.2287"," -118.5273"
"23685","13","BURGLARY","34.2321"," -118.4938"
"23686","13","BURGLARY","34.2282"," -118.5907"
"23687","13","BURGLARY","34.2748"," -118.5621"
"23688","13","BURGLARY","34.2975"," -118.5123"
"23689","13","BURGLARY","34.2649"," -118.511"
"23690","13","BURGLARY","34.2464"," -118.5465"
"23691","13","BURGLARY","34.241"," -118.5361"
"23692","13","BURGLARY","34.241"," -118.5361"
"23693","13","BURGLARY","34.3074"," -118.5108"
"23694","13","BURGLARY","34.2645"," -118.5951"
"23695","13","BURGLARY","34.3065"," -118.5116"
"23696","13","BURGLARY","34.2831"," -118.5165"
"23697","13","BURGLARY","34.3065"," -118.5116"
"23698","13","BURGLARY","34.2863"," -118.522"
"23699","13","BURGLARY","34.3024"," -118.5174"
"23700","13","BURGLARY","34.2919"," -118.5471"
"23701","13","BURGLARY","34.2573"," -118.5951"
"23702","13","BURGLARY","34.25"," -118.5973"
"23703","13","BURGLARY","34.2655"," -118.4803"
"23704","13","BURGLARY","34.227"," -118.5907"
"23705","13","BURGLARY","34.2478"," -118.5139"
"23706","13","BURGLARY","34.2503"," -118.5024"
"23707","13","BURGLARY","34.2813"," -118.5516"
"23708","13","BURGLARY","34.2747"," -118.5253"
"23709","13","BURGLARY","34.2849"," -118.4849"
"23710","13","BURGLARY","34.2847"," -118.4864"
"23711","13","BURGLARY","34.2394"," -118.4938"
"23712","13","BURGLARY","34.2391"," -118.558"
"23713","13","BURGLARY","34.2843"," -118.5479"
"23714","13","BURGLARY","34.2513"," -118.5171"
"23715","13","BURGLARY","34.2645"," -118.6104"
"23716","13","BURGLARY","34.272"," -118.4994"
"23717","13","BURGLARY","34.231"," -118.5536"
"23718","13","BURGLARY","34.259"," -118.5973"
"23719","13","BURGLARY","34.256"," -118.6151"
"23720","13","BURGLARY","34.266"," -118.5023"
"23721","13","BURGLARY","34.2212"," -118.5027"
"23722","13","BURGLARY","34.2428"," -118.474"
"23723","13","BURGLARY","34.2733"," -118.5056"
"23724","13","BURGLARY","34.262"," -118.5683"
"23725","13","BURGLARY","34.2802"," -118.5317"
"23726","13","BURGLARY","34.2739"," -118.5038"
"23727","13","BURGLARY","34.2574"," -118.4849"
"23728","13","BURGLARY","34.2482"," -118.5361"
"23729","13","BURGLARY","34.2533"," -118.5361"
"23730","13","BURGLARY","34.25"," -118.5929"
"23731","13","BURGLARY","34.2784"," -118.5519"
"23732","13","BURGLARY","34.2485"," -118.5115"
"23733","13","BURGLARY","34.2662"," -118.5766"
"23734","13","BURGLARY","34.282"," -118.55"
"23735","13","BURGLARY","34.2229"," -118.4808"
"23736","13","BURGLARY","34.25"," -118.606"
"23737","13","BURGLARY","34.2228"," -118.5492"
"23738","13","BURGLARY","34.3121"," -118.503"
"23739","13","BURGLARY","34.2231"," -118.5099"
"23740","13","BURGLARY","34.2632"," -118.4979"
"23741","13","BURGLARY","34.2391"," -118.558"
"23742","13","BURGLARY","34.2701"," -118.476"
"23743","13","BURGLARY","34.2395"," -118.5478"
"23744","13","BURGLARY","34.2594"," -118.5753"
"23745","13","BURGLARY","34.2646"," -118.4739"
"23746","13","BURGLARY","34.2559"," -118.548"
"23747","13","BURGLARY","34.2589"," -118.5601"
"23748","13","BURGLARY","34.2375"," -118.5711"
"23749","13","BURGLARY","34.2282"," -118.5885"
"23750","13","BURGLARY","34.2572"," -118.6104"
"23751","13","BURGLARY","34.2394"," -118.4927"
"23752","13","BURGLARY","34.2355"," -118.5885"
"23753","13","BURGLARY","34.2392"," -118.4806"
"23754","13","BURGLARY","34.2217"," -118.4787"
"23755","13","BURGLARY","34.2391"," -118.558"
"23756","13","BURGLARY","34.2574"," -118.4849"
"23757","13","BURGLARY","34.2246"," -118.5623"
"23758","13","BURGLARY","34.2918"," -118.5385"
"23759","13","BURGLARY","34.2589"," -118.5006"
"23760","13","BURGLARY","34.2649"," -118.5176"
"23761","13","BURGLARY","34.2875"," -118.5513"
"23762","13","BURGLARY","34.2458"," -118.6238"
"23763","13","BURGLARY","34.2248"," -118.5099"
"23764","13","BURGLARY","34.2868"," -118.5346"
"23765","13","BURGLARY","34.2282"," -118.5885"
"23766","13","BURGLARY","34.2345"," -118.5113"
"23767","13","BURGLARY","34.2282"," -118.5448"
"23768","13","BURGLARY","34.2228"," -118.5536"
"23769","13","BURGLARY","34.2246"," -118.5361"
"23770","13","BURGLARY","34.2283"," -118.4764"
"23771","13","BURGLARY","34.2375"," -118.5711"
"23772","13","BURGLARY","34.2573"," -118.5383"
"23773","13","BURGLARY","34.2536"," -118.5751"
"23774","13","BURGLARY","34.2375"," -118.5711"
"23775","13","BURGLARY","34.2886"," -118.5065"
"23776","13","BURGLARY","34.2718"," -118.5339"
"23777","13","BURGLARY","34.2283"," -118.5405"
"23778","13","BURGLARY","34.2573"," -118.5273"
"23779","13","BURGLARY","34.2299"," -118.5536"
"23780","13","BURGLARY","34.2817"," -118.5507"
"23781","13","BURGLARY","34.2543"," -118.5274"
"23782","13","BURGLARY","34.2591"," -118.5233"
"23783","13","BURGLARY","34.2355"," -118.5536"
"23784","13","BURGLARY","34.2869"," -118.5164"
"23785","13","BURGLARY","34.2811"," -118.4961"
"23786","13","BURGLARY","34.2633"," -118.5626"
"23787","13","BURGLARY","34.2982"," -118.5075"
"23788","13","BURGLARY","34.2668"," -118.5545"
"23789","13","BURGLARY","34.2959"," -118.5054"
"23790","13","BURGLARY","34.2303"," -118.5634"
"23791","13","BURGLARY","34.2282"," -118.5907"
"23792","13","BURGLARY","34.2282"," -118.5448"
"23793","13","BURGLARY","34.2979"," -118.5166"
"23794","13","BURGLARY","34.232"," -118.4807"
"23795","13","BURGLARY","34.2564"," -118.5536"
"23796","13","BURGLARY","34.2685"," -118.5153"
"23797","13","BURGLARY","34.2784"," -118.5401"
"23798","13","BURGLARY","34.2793"," -118.5049"
"23799","13","BURGLARY","34.2355"," -118.5934"
"23800","13","BURGLARY","34.2391"," -118.5998"
"23801","13","BURGLARY","34.2817"," -118.501"
"23802","13","BURGLARY","34.2391"," -118.558"
"23803","13","BURGLARY","34.2428"," -118.5388"
"23804","13","BURGLARY","34.2691"," -118.5973"
"23805","13","BURGLARY","34.2401"," -118.4774"
"23806","13","BURGLARY","34.232"," -118.4807"
"23807","13","BURGLARY","34.25"," -118.6017"
"23808","13","BURGLARY","34.2246"," -118.5558"
"23809","13","BURGLARY","34.2251"," -118.5027"
"23810","13","BURGLARY","34.2437"," -118.6115"
"23811","13","BURGLARY","34.2748"," -118.5321"
"23812","13","BURGLARY","34.2558"," -118.6017"
"23813","13","BURGLARY","34.2811"," -118.5044"
"23814","13","BURGLARY","34.2339"," -118.4938"
"23815","13","BURGLARY","34.2355"," -118.5404"
"23816","13","BURGLARY","34.2758"," -118.5234"
"23817","13","BURGLARY","34.2455"," -118.5378"
"23818","13","BURGLARY","34.227"," -118.5885"
"23819","13","BURGLARY","34.2493"," -118.4948"
"23820","13","BURGLARY","34.2908"," -118.5422"
"23821","13","BURGLARY","34.2529"," -118.6039"
"23822","13","BURGLARY","34.2763"," -118.5563"
"23823","13","BURGLARY","34.2798"," -118.5594"
"23824","13","BURGLARY","34.2763"," -118.5563"
"23825","13","BURGLARY","34.2815"," -118.5082"
"23826","13","BURGLARY","34.2596"," -118.4734"
"23827","13","BURGLARY","34.2766"," -118.5776"
"23828","13","BURGLARY","34.2322"," -118.5069"
"23829","13","BURGLARY","34.25"," -118.5536"
"23830","13","BURGLARY","34.231"," -118.5448"
"23831","13","BURGLARY","34.2693"," -118.5033"
"23832","13","BURGLARY","34.261"," -118.4783"
"23833","13","BURGLARY","34.2468"," -118.5199"
"23834","13","BURGLARY","34.2766"," -118.6167"
"23835","13","BURGLARY","34.2355"," -118.5471"
"23836","13","BURGLARY","34.2564"," -118.5536"
"23837","13","BURGLARY","34.2256"," -118.4774"
"23838","13","BURGLARY","34.2841"," -118.5032"
"23839","13","BURGLARY","34.2467"," -118.607"
"23840","13","BURGLARY","34.2851"," -118.5199"
"23841","13","BURGLARY","34.2684"," -118.4945"
"23842","13","BURGLARY","34.2375"," -118.5711"
"23843","13","BURGLARY","34.2748"," -118.5621"
"23844","13","BURGLARY","34.2656"," -118.4979"
"23845","13","BURGLARY","34.2612"," -118.5132"
"23846","13","BURGLARY","34.2267"," -118.5026"
"23847","13","BURGLARY","34.2648"," -118.5878"
"23848","13","BURGLARY","34.2613"," -118.5601"
"23849","13","BURGLARY","34.2943"," -118.5138"
"23850","13","BURGLARY","34.2556"," -118.6104"
"23851","13","BURGLARY","34.2645"," -118.5842"
"23852","13","BURGLARY","34.2631"," -118.579"
"23853","13","BURGLARY","34.2482"," -118.6017"
"23854","13","BURGLARY","34.2285"," -118.4993"
"23855","13","BURGLARY","34.2293"," -118.4906"
"23856","13","BURGLARY","34.2705"," -118.5981"
"23857","13","BURGLARY","34.2605"," -118.5686"
"23858","13","BURGLARY","34.2564"," -118.5536"
"23859","13","BURGLARY","34.2751"," -118.5652"
"23860","13","BURGLARY","34.227"," -118.5885"
"23861","13","BURGLARY","34.2468"," -118.5216"
"23862","13","BURGLARY","34.2512"," -118.4921"
"23863","13","BURGLARY","34.2954"," -118.5359"
"23864","13","BURGLARY","34.2632"," -118.4979"
"23865","13","BURGLARY","34.2375"," -118.5711"
"23866","13","BURGLARY","34.2649"," -118.5132"
"23867","13","BURGLARY","34.2746"," -118.5586"
"23868","13","BURGLARY","34.2646"," -118.4761"
"23869","13","BURGLARY","34.2518"," -118.5842"
"23870","13","BURGLARY","34.2572"," -118.6017"
"23871","13","BURGLARY","34.2321"," -118.5006"
"23872","13","BURGLARY","34.2591"," -118.5255"
"23873","13","BURGLARY","34.2213"," -118.4852"
"23874","13","BURGLARY","34.2709"," -118.5109"
"23875","13","BURGLARY","34.2427"," -118.5842"
"23876","13","BURGLARY","34.2944"," -118.5489"
"23877","13","BURGLARY","34.3065"," -118.5116"
"23878","13","BURGLARY","34.2693"," -118.5056"
"23879","13","BURGLARY","34.2282"," -118.5885"
"23880","13","BURGLARY","34.2504"," -118.5216"
"23881","13","BURGLARY","34.2213"," -118.4852"
"23882","13","BURGLARY","34.2792"," -118.4847"
"23883","13","BURGLARY","34.2464"," -118.5361"
"23884","13","BURGLARY","34.2536"," -118.5973"
"23885","13","BURGLARY","34.2287"," -118.5273"
"23886","13","BURGLARY","34.2256"," -118.5431"
"23887","13","BURGLARY","34.2464"," -118.5601"
"23888","13","BURGLARY","34.2512"," -118.5051"
"23889","13","BURGLARY","34.2932"," -118.501"
"23890","13","BURGLARY","34.2826"," -118.5467"
"23891","13","BURGLARY","34.2554"," -118.5908"
"23892","13","BURGLARY","34.2446"," -118.5361"
"23893","13","BURGLARY","34.2648"," -118.5001"
"23894","13","BURGLARY","34.3121"," -118.503"
"23895","13","BURGLARY","34.2588"," -118.5513"
"23896","13","BURGLARY","34.2602"," -118.5754"
"23897","13","BURGLARY","34.3074"," -118.5108"
"23898","13","BURGLARY","34.2554"," -118.5951"
"23899","13","BURGLARY","34.2283"," -118.5405"
"23900","13","BURGLARY","34.2282"," -118.5623"
"23901","13","BURGLARY","34.2811"," -118.4961"
"23902","13","BURGLARY","34.2661"," -118.6153"
"23903","13","BURGLARY","34.2285"," -118.4939"
"23904","13","BURGLARY","34.2285"," -118.4939"
"23905","13","BURGLARY","34.2719"," -118.4825"
"23906","13","BURGLARY","34.2554"," -118.5885"
"23907","13","BURGLARY","34.2829"," -118.5304"
"23908","13","BURGLARY","34.2564"," -118.5536"
"23909","13","BURGLARY","34.2717"," -118.5953"
"23910","13","BURGLARY","34.221"," -118.517"
"23911","13","BURGLARY","34.2394"," -118.4938"
"23912","13","BURGLARY","34.2339"," -118.4938"
"23913","13","BURGLARY","34.2576"," -118.5765"
"23914","13","BURGLARY","34.2501"," -118.4744"
"23915","13","BURGLARY","34.3074"," -118.5108"
"23916","13","BURGLARY","34.2538"," -118.6158"
"23917","13","BURGLARY","34.2834"," -118.5049"
"23918","13","BURGLARY","34.2537"," -118.5457"
"23919","13","BURGLARY","34.2306"," -118.5885"
"23920","13","BURGLARY","34.2282"," -118.5907"
"23921","13","BURGLARY","34.221"," -118.582"
"23922","13","BURGLARY","34.259"," -118.5973"
"23923","13","BURGLARY","34.2282"," -118.5885"
"23924","13","BURGLARY","34.2573"," -118.5361"
"23925","13","BURGLARY","34.2733"," -118.5177"
"23926","13","BURGLARY","34.2264"," -118.5492"
"23927","13","BURGLARY","34.2518"," -118.6061"
"23928","13","BURGLARY","34.251"," -118.5648"
"23929","13","BURGLARY","34.2573"," -118.5383"
"23930","13","BURGLARY","34.2751"," -118.5652"
"23931","13","BURGLARY","34.2728"," -118.4807"
"23932","13","BURGLARY","34.2723"," -118.6048"
"23933","13","BURGLARY","34.2486"," -118.5233"
"23934","13","BURGLARY","34.2464"," -118.5623"
"23935","13","BURGLARY","34.2536"," -118.5733"
"23936","13","BURGLARY","34.2445"," -118.5788"
"23937","13","BURGLARY","34.2282"," -118.5907"
"23938","13","BURGLARY","34.2515"," -118.6084"
"23939","13","BURGLARY","34.2267"," -118.5"
"23940","13","BURGLARY","34.2519"," -118.4729"
"23941","13","BURGLARY","34.2613"," -118.5961"
"23942","13","BURGLARY","34.2445"," -118.6148"
"23943","13","BURGLARY","34.2573"," -118.5273"
"23944","13","BURGLARY","34.2482"," -118.5448"
"23945","13","BURGLARY","34.2333"," -118.5448"
"23946","13","BURGLARY","34.2468"," -118.5233"
"23947","13","BURGLARY","34.2264"," -118.5273"
"23948","13","BURGLARY","34.2518"," -118.5851"
"23949","13","BURGLARY","34.3074"," -118.5108"
"23950","13","BURGLARY","34.2515"," -118.6084"
"23951","13","BURGLARY","34.2355"," -118.5885"
"23952","13","BURGLARY","34.2637"," -118.4893"
"23953","13","BURGLARY","34.241"," -118.5361"
"23954","13","BURGLARY","34.2299"," -118.5823"
"23955","13","BURGLARY","34.3074"," -118.5108"
"23956","13","BURGLARY","34.2458"," -118.6238"
"23957","13","BURGLARY","34.2284"," -118.4829"
"23958","13","BURGLARY","34.2797"," -118.5316"
"23959","13","BURGLARY","34.2392"," -118.5755"
"23960","13","BURGLARY","34.2564"," -118.5536"
"23961","13","BURGLARY","34.2693"," -118.4957"
"23962","13","BURGLARY","34.2554"," -118.594"
"23963","13","BURGLARY","34.2518"," -118.5886"
"23964","13","BURGLARY","34.2637"," -118.4782"
"23965","13","BURGLARY","34.2282"," -118.5907"
"23966","13","BURGLARY","34.241"," -118.5361"
"23967","13","BURGLARY","34.2627"," -118.5274"
"23968","13","BURGLARY","34.2251"," -118.5027"
"23969","13","BURGLARY","34.3074"," -118.5108"
"23970","13","BURGLARY","34.2576"," -118.5154"
"23971","13","BURGLARY","34.2212"," -118.5055"
"23972","13","BURGLARY","34.2588"," -118.5513"
"23973","13","BURGLARY","34.2943"," -118.5475"
"23974","13","BURGLARY","34.2464"," -118.5361"
"23975","13","BURGLARY","34.2394"," -118.4999"
"23976","13","BURGLARY","34.2373"," -118.5338"
"23977","13","BURGLARY","34.2303"," -118.5645"
"23978","13","BURGLARY","34.2957"," -118.512"
"23979","13","BURGLARY","34.2632"," -118.4826"
"23980","13","BURGLARY","34.2338"," -118.4942"
"23981","13","BURGLARY","34.2853"," -118.51"
"23982","13","BURGLARY","34.3091"," -118.51"
"23983","13","BURGLARY","34.2452"," -118.4888"
"23984","13","BURGLARY","34.2623"," -118.6028"
"23985","13","BURGLARY","34.2465"," -118.4861"
"23986","13","BURGLARY","34.2781"," -118.5598"
"23987","13","BURGLARY","34.3074"," -118.5108"
"23988","13","BURGLARY","34.2676"," -118.5759"
"23989","13","BURGLARY","34.272"," -118.5022"
"23990","13","BURGLARY","34.2375"," -118.5711"
"23991","13","BURGLARY","34.2441"," -118.6091"
"23992","13","BURGLARY","34.2748"," -118.5566"
"23993","13","BURGLARY","34.2784"," -118.5286"
"23994","13","BURGLARY","34.2537"," -118.582"
"23995","13","BURGLARY","34.2445"," -118.6047"
"23996","13","BURGLARY","34.2632"," -118.4979"
"23997","13","BURGLARY","34.2891"," -118.5538"
"23998","13","BURGLARY","34.2299"," -118.5754"
"23999","13","BURGLARY","34.2374"," -118.5069"
"24000","13","BURGLARY","34.2285"," -118.4993"
"24001","13","BURGLARY","34.25"," -118.5823"
"24002","13","BURGLARY","34.2852"," -118.5341"
"24003","13","BURGLARY","34.2291"," -118.5754"
"24004","13","BURGLARY","34.2287"," -118.5273"
"24005","13","BURGLARY","34.2887"," -118.5019"
"24006","13","BURGLARY","34.2359"," -118.5178"
"24007","13","BURGLARY","34.2555"," -118.5323"
"24008","13","BURGLARY","34.2704"," -118.5473"
"24009","13","BURGLARY","34.2668"," -118.5057"
"24010","13","BURGLARY","34.2564"," -118.5536"
"24011","13","BURGLARY","34.2673"," -118.476"
"24012","13","BURGLARY","34.2719"," -118.4847"
"24013","13","BURGLARY","34.2779"," -118.5547"
"24014","13","BURGLARY","34.2466"," -118.4937"
"24015","13","BURGLARY","34.25"," -118.5623"
"24016","13","BURGLARY","34.2684"," -118.4945"
"24017","13","BURGLARY","34.2373"," -118.5338"
"24018","13","BURGLARY","34.2573"," -118.6005"
"24019","13","BURGLARY","34.2287"," -118.5273"
"24020","13","BURGLARY","34.2464"," -118.5317"
"24021","13","BURGLARY","34.2202"," -118.571"
"24022","13","BURGLARY","34.2583"," -118.4739"
"24023","13","BURGLARY","34.2463"," -118.5405"
"24024","13","BURGLARY","34.227"," -118.5885"
"24025","13","BURGLARY","34.2627"," -118.5274"
"24026","13","BURGLARY","34.2585"," -118.5132"
"24027","13","BURGLARY","34.241"," -118.5361"
"24028","13","BURGLARY","34.3074"," -118.5108"
"24029","13","BURGLARY","34.2536"," -118.5973"
"24030","13","BURGLARY","34.254"," -118.6104"
"24031","13","BURGLARY","34.2455"," -118.5378"
"24032","13","BURGLARY","34.2374"," -118.4763"
"24033","13","BURGLARY","34.2355"," -118.5842"
"24034","13","BURGLARY","34.2518"," -118.5886"
"24035","13","BURGLARY","34.233"," -118.5885"
"24036","13","BURGLARY","34.2538"," -118.6158"
"24037","13","BURGLARY","34.2891"," -118.5538"
"24038","13","BURGLARY","34.2628"," -118.5989"
"24039","13","BURGLARY","34.2446"," -118.5343"
"24040","13","BURGLARY","34.2405"," -118.5415"
"24041","13","BURGLARY","34.2549"," -118.5274"
"24042","13","BURGLARY","34.2927"," -118.5053"
"24043","13","BURGLARY","34.2522"," -118.5198"
"24044","13","BURGLARY","34.2231"," -118.523"
"24045","13","BURGLARY","34.2664"," -118.5454"
"24046","13","BURGLARY","34.2565"," -118.4871"
"24047","13","BURGLARY","34.2209"," -118.5274"
"24048","13","BURGLARY","34.2282"," -118.5885"
"24049","13","BURGLARY","34.2392"," -118.5669"
"24050","13","BURGLARY","34.2501"," -118.4723"
"24051","13","BURGLARY","34.2722"," -118.5946"
"24052","13","BURGLARY","34.2355"," -118.5885"
"24053","13","BURGLARY","34.2573"," -118.5339"
"24054","13","BURGLARY","34.2431"," -118.52"
"24055","13","BURGLARY","34.2911"," -118.47"
"24056","13","BURGLARY","34.2462"," -118.5712"
"24057","13","BURGLARY","34.2306"," -118.5907"
"24058","13","BURGLARY","34.2549"," -118.5233"
"24059","13","BURGLARY","34.2521"," -118.4937"
"24060","13","BURGLARY","34.2409"," -118.52"
"24061","13","BURGLARY","34.2375"," -118.5711"
"24062","13","BURGLARY","34.2464"," -118.5907"
"24063","13","BURGLARY","34.2329"," -118.4942"
"24064","13","BURGLARY","34.3013"," -118.5226"
"24065","13","BURGLARY","34.2637"," -118.4782"
"24066","13","BURGLARY","34.2591"," -118.5361"
"24067","13","BURGLARY","34.2537"," -118.5886"
"24068","13","BURGLARY","34.2375"," -118.5469"
"24069","13","BURGLARY","34.2504"," -118.5178"
"24070","13","BURGLARY","34.2683"," -118.476"
"24071","13","BURGLARY","34.2391"," -118.5425"
"24072","13","BURGLARY","34.2282"," -118.5907"
"24073","13","BURGLARY","34.2536"," -118.6061"
"24074","13","BURGLARY","34.2354"," -118.5555"
"24075","13","BURGLARY","34.2564"," -118.5536"
"24076","13","BURGLARY","34.2751"," -118.5652"
"24077","13","BURGLARY","34.2927"," -118.5152"
"24078","13","BURGLARY","34.2449"," -118.5199"
"24079","13","BURGLARY","34.2661"," -118.5175"
"24080","13","BURGLARY","34.2266"," -118.5098"
"24081","13","BURGLARY","34.2574"," -118.4761"
"24082","13","BURGLARY","34.2341"," -118.5493"
"24083","13","BURGLARY","34.2632"," -118.4979"
"24084","13","BURGLARY","34.2538"," -118.5908"
"24085","13","BURGLARY","34.25"," -118.6039"
"24086","13","BURGLARY","34.2267"," -118.5199"
"24087","13","BURGLARY","34.2564"," -118.5536"
"24088","13","BURGLARY","34.25"," -118.599"
"24089","13","BURGLARY","34.2503"," -118.6094"
"24090","13","BURGLARY","34.232"," -118.5647"
"24091","13","BURGLARY","34.2683"," -118.476"
"24092","13","BURGLARY","34.2355"," -118.5338"
"24093","13","BURGLARY","34.2597"," -118.4772"
"24094","13","BURGLARY","34.2246"," -118.5864"
"24095","13","BURGLARY","34.2539"," -118.5024"
"24096","13","BURGLARY","34.272"," -118.4994"
"24097","13","BURGLARY","34.2632"," -118.4979"
"24098","13","BURGLARY","34.2873"," -118.5021"
"24099","13","BURGLARY","34.2477"," -118.5171"
"24100","13","BURGLARY","34.2769"," -118.5381"
"24101","13","BURGLARY","34.2522"," -118.5216"
"24102","13","BURGLARY","34.2375"," -118.5711"
"24103","13","BURGLARY","34.2683"," -118.4891"
"24104","13","BURGLARY","34.2573"," -118.5383"
"24105","13","BURGLARY","34.2374"," -118.4763"
"24106","13","BURGLARY","34.2209"," -118.5274"
"24107","13","BURGLARY","34.25"," -118.5798"
"24108","13","BURGLARY","34.2209"," -118.5274"
"24109","13","BURGLARY","34.2203"," -118.5645"
"24110","13","BURGLARY","34.2811"," -118.4961"
"24111","13","BURGLARY","34.25"," -118.5823"
"24112","13","BURGLARY","34.2518"," -118.5988"
"24113","13","BURGLARY","34.233"," -118.5739"
"24114","13","BURGLARY","34.2591"," -118.6061"
"24115","13","BURGLARY","34.2768"," -118.5496"
"24116","13","BURGLARY","34.2772"," -118.6049"
"24117","13","BURGLARY","34.2374"," -118.5448"
"24118","13","BURGLARY","34.2355"," -118.5885"
"24119","13","BURGLARY","34.2613"," -118.5234"
"24120","13","BURGLARY","34.2574"," -118.5233"
"24121","13","BURGLARY","34.2966"," -118.5365"
"24122","13","BURGLARY","34.2257"," -118.4808"
"24123","13","BURGLARY","34.2429"," -118.4909"
"24124","13","BURGLARY","34.291"," -118.4964"
"24125","13","BURGLARY","34.2768"," -118.5361"
"24126","13","BURGLARY","34.2232"," -118.5027"
"24127","13","BURGLARY","34.2648"," -118.5023"
"24128","13","BURGLARY","34.254"," -118.5199"
"24129","13","BURGLARY","34.2445"," -118.5788"
"24130","13","BURGLARY","34.2212"," -118.5027"
"24131","13","BURGLARY","34.27"," -118.5987"
"24132","13","BURGLARY","34.306"," -118.5153"
"24133","13","BURGLARY","34.2455"," -118.5361"
"24134","13","BURGLARY","34.2539"," -118.4936"
"24135","13","BURGLARY","34.2933"," -118.5103"
"24136","13","BURGLARY","34.25"," -118.6035"
"24137","13","BURGLARY","34.2648"," -118.5023"
"24138","13","BURGLARY","34.277"," -118.4712"
"24139","13","BURGLARY","34.2859"," -118.5429"
"24140","13","BURGLARY","34.2503"," -118.5024"
"24141","13","BURGLARY","34.2522"," -118.5758"
"24142","13","BURGLARY","34.2476"," -118.5678"
"24143","13","BURGLARY","34.2391"," -118.6061"
"24144","13","BURGLARY","34.2797"," -118.543"
"24145","13","BURGLARY","34.2639"," -118.5452"
"24146","13","BURGLARY","34.2375"," -118.5711"
"24147","13","BURGLARY","34.25"," -118.5958"
"24148","13","BURGLARY","34.2592"," -118.4761"
"24149","13","BURGLARY","34.2748"," -118.5621"
"24150","13","BURGLARY","34.2357"," -118.4873"
"24151","13","BURGLARY","34.2648"," -118.5001"
"24152","13","BURGLARY","34.2232"," -118.5027"
"24153","13","BURGLARY","34.2648"," -118.5056"
"24154","13","BURGLARY","34.2793"," -118.4978"
"24155","13","BURGLARY","34.2608"," -118.6"
"24156","13","BURGLARY","34.2239"," -118.4785"
"24157","13","BURGLARY","34.2648"," -118.5023"
"24158","13","BURGLARY","34.2764"," -118.4912"
"24159","13","BURGLARY","34.2943"," -118.5138"
"24160","13","BURGLARY","34.2794"," -118.5247"
"24161","13","BURGLARY","34.248"," -118.5613"
"24162","13","BURGLARY","34.2951"," -118.5051"
